id,genus
2783,0.989748477936
2175,0.293621718884
4517,0.985231935978
2831,0.150991678238
3556,0.226520806551
3111,0.986335396767
3113,0.133867293596
3962,0.988797903061
1664,0.994599997997
2443,0.999996542931
3491,0.892479777336
2390,0.999325752258
2532,0.999992132187
1407,0.998561263084
273,0.329371780157
1411,0.997552633286
4717,0.995558083057
585,0.999990701675
4583,0.995000779629
4862,0.352225780487
4226,0.110810771585
4008,0.987883031368
3233,0.99997061491
3946,0.999873280525
2777,0.762705087662
3598,0.954619288445
1943,0.997648239136
1513,0.279936760664
2345,0.803213000298
2001,0.846121549606
4506,0.869684517384
2308,0.257593333721
4502,0.977333188057
2997,0.32795265317
1791,0.989305078983
2875,0.103947505355
1282,0.812455654144
4479,0.115034162998
3454,0.898347854614
1388,0.131895273924
4009,0.294873178005
4158,0.436385124922
4229,0.982123494148
3143,0.125136449933
2606,0.99916946888
3164,0.703586578369
1880,0.97829169035
4237,0.830097079277
3238,0.122582606971
3614,0.103923514485
259,0.837980747223
2913,0.1289408952
552,0.966114878654
4302,0.989812552929
734,0.633677601814
3290,0.145452439785
2477,0.997954130173
2973,0.808085501194
203,0.102852828801
521,0.138782605529
3698,0.914115548134
4680,0.339877963066
4558,0.562514007092
3325,0.18762947619
4677,0.140739947557
4756,0.351748049259
1263,0.624015808105
1058,0.95431637764
3890,0.723680377007
4028,0.33327999711
2642,0.996841609478
3473,0.311934381723
3232,0.117474757135
2836,0.998329043388
1696,0.67089164257
238,0.15784431994
2344,0.282855272293
3701,0.229747563601
846,0.999841332436
2717,0.971217274666
4042,0.350542843342
3921,0.729978680611
2057,0.671621441841
1271,0.291957467794
2841,0.545235276222
430,0.999454498291
1660,0.982207775116
212,0.875024199486
2779,0.995740771294
509,0.995141148567
2238,0.99970972538
3498,0.137409850955
2178,0.376393347979
966,0.977705597878
1313,0.994898676872
3181,0.993629395962
4403,0.129365831614
3357,0.990884065628
1324,0.291957467794
3411,0.981100797653
4063,0.670173108578
2967,0.271293580532
2204,0.977183103561
2931,0.962434470654
287,0.21435585618
1107,0.9999807477
145,0.236923068762
1042,0.116234876215
2799,0.128713786602
3898,0.961805939674
39,0.753088235855
1077,0.999719679356
2146,0.999919176102
4103,0.605367779732
184,0.984612286091
1014,0.999830245972
3861,0.880879998207
2557,0.341434806585
2483,0.989203095436
2529,0.902599334717
2350,0.999649345875
2957,0.128188624978
1354,0.161128044128
1740,0.10568317771
1450,0.145413652062
590,0.986477017403
2817,0.877429842949
1325,0.10451374948
3026,0.261424720287
3444,0.994393587112
1258,0.986455380917
3398,0.133430033922
2813,0.127007037401
2691,0.97887814045
4291,0.999881625175
4955,0.958580255508
4715,0.946506142616
1565,0.92262250185
3414,0.165642261505
4442,0.141317203641
88,0.711935997009
4145,0.69318819046
2222,0.319419264793
4038,0.585000753403
1852,0.999806463718
4330,0.12230707705
3513,0.749831497669
