id,genus
2783,1.0
2175,0.519259989262
4517,1.0
2831,0.272602558136
3556,0.970482230186
3111,1.0
3113,0.0422041676939
3962,1.0
1664,1.0
2443,1.0
3491,0.999002814293
2390,1.0
2532,1.0
1407,1.0
273,0.997344017029
1411,1.0
4717,1.0
585,1.0
4583,1.0
4862,0.965855717659
4226,0.0189614742994
4008,1.0
3233,1.0
3946,1.0
2777,0.998668074608
3598,0.999995172024
1943,1.0
1513,0.257951498032
2345,0.99999910593
2001,0.999999940395
4506,0.999981939793
2308,0.949239969254
4502,0.999997973442
2997,0.994549632072
1791,1.0
2875,0.00804748293012
1282,0.999992311001
4479,0.394615978003
3454,0.998527050018
1388,0.133525803685
4009,0.995381891727
4158,0.999997615814
4229,1.0
3143,0.0196881964803
2606,1.0
3164,0.537642776966
1880,0.999989151955
4237,0.999948561192
3238,0.0892465636134
3614,0.00514960847795
259,0.996928572655
2913,0.00956518389285
552,1.0
4302,1.0
734,0.976708650589
3290,0.512560427189
2477,1.0
2973,0.999949574471
203,0.00682963337749
521,0.0220695361495
3698,1.0
4680,0.94090783596
4558,0.808104395866
3325,0.012654941529
4677,0.996185302734
4756,0.2678809762
1263,0.956882596016
1058,0.999629497528
3890,0.504869580269
4028,0.982660889626
2642,1.0
3473,0.999999701977
3232,0.0111575145274
2836,1.0
1696,0.804107308388
238,0.0229023937136
2344,0.474784493446
3701,0.0018956689164
846,1.0
2717,1.0
4042,0.997341990471
3921,0.828477442265
2057,0.999559998512
1271,0.0295097976923
2841,0.997421264648
430,1.0
1660,0.999950766563
212,0.999528229237
2779,0.999999940395
509,1.0
2238,1.0
3498,0.0165652465075
2178,0.932795405388
966,0.930619955063
1313,1.0
3181,0.999985635281
4403,0.0770862549543
3357,1.0
1324,0.0295097976923
3411,1.0
4063,0.996151268482
2967,0.713099241257
2204,0.999436855316
2931,1.0
287,0.428470432758
1107,1.0
145,0.861635684967
1042,0.103177621961
2799,0.089933514595
3898,0.275568366051
39,0.999994754791
1077,1.0
2146,1.0
4103,0.999270677567
184,1.0
1014,1.0
3861,0.999972164631
2557,0.632554709911
2483,1.0
2529,0.999156832695
2350,1.0
2957,0.0136717464775
1354,0.0319749712944
1740,0.0240260958672
1450,0.0576589629054
590,1.0
2817,0.99999153614
1325,0.103407554328
3026,0.999861598015
3444,1.0
1258,1.0
3398,0.354353964329
2813,0.0134849911556
2691,0.999999940395
4291,1.0
4955,1.0
4715,0.999849736691
1565,0.999995648861
3414,0.530460119247
4442,0.0607628822327
88,0.998046636581
4145,0.999898076057
2222,0.998407900333
4038,0.875681877136
1852,1.0
4330,0.087235853076
3513,0.99990260601
95,0.999999821186
3711,0.820802271366
3920,0.0488928183913
1242,0.393387913704
3108,1.0
3519,0.0519022345543
666,1.0
2364,0.551793932915
986,0.0182294789702
2216,0.149090468884
2426,1.0
3781,0.999999642372
4551,0.999928116798
3761,1.0
588,0.998199343681
2531,0.0122981369495
133,0.0247472506016
1511,0.999999880791
4711,0.00726598501205
77,0.999998450279
636,0.545942425728
1168,1.0
2827,0.995050549507
297,0.543034672737
1575,0.197613298893
3022,0.773356556892
2150,0.999916136265
3736,1.0
244,1.0
2008,0.0259716752917
3635,0.999965548515
711,0.987652182579
2615,0.0404049754143
361,1.0
2745,0.999260663986
2179,0.997739076614
4043,0.998470067978
4613,0.0242097899318
2644,0.672896981239
4644,0.999994277954
2935,0.00785917788744
4166,0.031046750024
16,0.59473067522
2374,0.999999701977
4455,1.0
1972,0.169552654028
3729,0.999997973442
4296,0.0245375595987
3500,0.00693507259712
4956,0.574834704399
266,0.999999940395
1238,0.999999284744
2728,0.992542624474
1031,0.999997079372
